1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
60-20dim,0.009742626868167691,0.003989650056884701,-0.043331680317021434,-0.0908643517006995,-0.08637182517947217,-0.0907858844779809,-0.10987047784391787,-0.09578797737639146,-0.09088232937307203,-0.10570218275613028,-0.09808029611295083,-0.08160593075270799,-0.10994402745838444,-0.10920134447929558,-0.10202771189439581,-0.09940784928841785,-0.09144430400564904,-0.09040482633957991,-0.11160082117409804,-0.10029402917015062,-0.08378348497139208,-0.09590825757410291,-0.09868527377586915,-0.10873854533389542,-0.07621674806253696,-0.08946595872988433,-0.10709423979597132,-0.10181379539260821
60-25dim,0.039322352709863305,-0.009624336639465146,-0.013295046928828085,-0.07814680006374346,-0.09410071223706917,-0.09108032117441879,-0.09093765855421136,-0.07735458919712347,-0.09758858025077001,-0.08807260720346917,-0.08779591460678983,-0.05989117051023444,-0.07460698572547188,-0.0937580527556036,-0.13095547397676402,-0.11370483208684816,-0.07974031918654106,-0.08719100543366583,-0.12256623767142745,-0.12158701754803497,-0.13134762436347894,-0.07363620896333871,-0.09891612231086046,-0.11824598777561943,-0.07381138989968483,-0.15124733339193916,-0.11039013422415872,-0.10938058257582263
60-30dim,0.028784590871783138,-0.007379316144229629,-0.07483563031163205,-0.07595522196897254,-0.09894803632248779,-0.11077086624565001,-0.07899311295390832,-0.07864958039934382,-0.08874891893195928,-0.11097769048071715,-0.09297795097745266,-0.09003819520548433,-0.08323606596553677,-0.100300188445195,-0.09567573352210151,-0.10194271619245177,-0.11050202975449315,-0.11575171918196717,-0.09417224235031083,-0.091416014955943,-0.09009683885020654,-0.13234708240336887,-0.13034634157942457,-0.07166064512378341,-0.068743567035453,-0.07660387991590407,-0.10865342295900728,-0.08796204313275668
60-35dim,0.5955717293063041,0.029355310797788428,0.009184551782689605,0.012934212457741989,0.01165423391847823,-0.0736850769963258,-0.013274766222031005,-0.09619792323427405,-0.09897991315738658,-0.11073634877689084,-0.08792933194686317,-0.10762827112883734,-0.07462190842854545,-0.10584531524558374,-0.11380765713801524,-0.10507231465098274,-0.10924186605692904,-0.10726459560721474,-0.09569892436857913,-0.11144142671873074,-0.12035026533749714,-0.08962138518206893,-0.12254131034160158,-0.09573752927063042,-0.10427955061878943,-0.09645349651552569,-0.12648390304491602,-0.08229388126614696
60-40dim,0.028800894552853343,0.0022813453280591356,-0.04352871004811283,-0.0807657708511609,-0.08660254072178784,-0.07987012070036735,-0.08375355184548791,-0.0811558335132422,-0.09718221192605178,-0.04974246555464096,-0.055296295616745615,-0.054155107582886414,-0.06459861425147649,-0.0930887779530643,-0.08897758943712053,-0.10251215035302613,-0.06896091240661849,-0.08653340506273535,-0.10733521438570569,-0.10324216234185428,-0.08405036185469905,-0.09916736128573264,-0.08592853166319472,-0.09259452034896984,-0.09829982018375631,-0.08532505729772322,-0.07191020317770497,-0.08227088942628609
60-45dim,0.024366596927677044,-0.01276024155217586,-0.020851529328568968,-0.04220669114696835,-0.07910948662144313,-0.07562620024881218,-0.0965983080092303,-0.08719186708151956,-0.0760026913607707,-0.10194101162276521,-0.07729457435691507,-0.10629849367298763,-0.1121170351609318,-0.08106436264949177,-0.09443883755912406,-0.10675661111121122,-0.12124250608454151,-0.14064092103360196,-0.06888951021653456,-0.09227341991503847,-0.1424430401059597,-0.09943122790642807,-0.10892469199898742,-0.10186799277131876,-0.0899112874360811,-0.09706057128852498,-0.13616959915451582,-0.09450410145749338
60-50dim,0.06588717760902121,0.025247283565507875,-0.0004703921266289357,-0.024033633373963182,-0.07801017472093548,-0.08057807680525773,-0.0998101132444843,-0.11021677296695036,-0.0857486302429963,-0.09626887517544953,-0.10947695346618351,-0.0982901428328115,-0.10618652444054388,-0.09707163324662658,-0.09427090235140324,-0.0880110930251181,-0.08701852617503059,-0.1103165742050256,-0.10228870173549852,-0.10402282481635095,-0.08434798283052018,-0.0843904571238805,-0.09051164002945657,-0.08410276138311708,-0.08495829976623716,-0.08350948944498479,-0.10189180904609996,-0.08815611686542676
60-5dim,0.3123776821106681,0.05964706905686409,0.011336129633559977,-0.004440370598671004,-0.013788268299657928,-0.04370652501719734,-0.06669605931605242,-0.07440291011090298,-0.07848748825131405,-0.08695522669945796,-0.0775815669587229,-0.08971080689838723,-0.08084949634480143,-0.09302345113753058,-0.08469141279121742,-0.09258081516171732,-0.08117102214941148,-0.07454274272795977,-0.07144310899749672,-0.09199584683597394,-0.09407484326290694,-0.09107775916140597,-0.08117730886534984,-0.11869544382303934,-0.09275749964336695,-0.09994357520673168,-0.09722751254695254,-0.10335111949977283
70-10dim,0.14832486998587394,0.10517546030645218,-0.023637863404593687,-0.02060786932431566,-0.01463961179309642,-0.01356706671676322,-0.038228558714387254,-0.04482230733264115,-0.06573107592944176,-0.07605539363482415,-0.06610284908604208,-0.060717787128482616,-0.061308266316553936,-0.06283060070380413,-0.07516246459324567,-0.06889526469973777,-0.0726558680656313,-0.05811261811956449,-0.09630341256823514,-0.05600339705163494,-0.06843077221143246,-0.06052191267248082,-0.11229141600867089,-0.06272188034315196,-0.07412913892313851,-0.08124483614763352,-0.07322220029384806,-0.08651847925265863
70-15dim,0.007599562320472419,-0.03692098139380791,-0.061726094881480426,-0.10247551366965307,-0.10532529733858231,-0.09597464599678605,-0.09748842472010494,-0.08895361596818889,-0.09177253622345892,-0.11569067107754975,-0.09894722298925059,-0.09522963266388261,-0.1220271080150911,-0.10790781775402764,-0.13660611500205108,-0.10384559031155226,-0.11768605531766568,-0.10742373284006256,-0.11429842830927185,-0.10886260684836979,-0.09864004271734318,-0.14947332704860827,-0.12231609563421364,-0.10152758097371427,-0.10815597755405613,-0.11729307513479845,-0.1133925188389307,-0.13312946082325255
70-20dim,0.011945446214468877,-0.0008709169157374751,-0.07596689933911874,-0.0818047336250184,-0.09378700512201653,-0.09556855858419289,-0.06951828000363573,-0.11287892203972867,-0.08132294194778805,-0.08696049615917392,-0.08767933187004565,-0.1136110074967455,-0.11670534852618562,-0.13502793901490798,-0.09029868078296965,-0.09602947734832565,-0.11026197139751166,-0.11806638255820179,-0.11606720345429516,-0.10299988075857791,-0.11086912951728706,-0.07989914873275424,-0.10358965922108067,-0.12152589101280083,-0.1197526502295831,-0.13452416204551873,-0.09762396576813569,-0.10241953583462284
70-25dim,0.01509008673572679,-0.01913513100540399,-0.05257748316832916,-0.06676425727326941,-0.0981150595140328,-0.10118079876113796,-0.1040544871504442,-0.10988880638007717,-0.12171774130433541,-0.10716474607030137,-0.07847281662127228,-0.12251152258845185,-0.11247561249266612,-0.09113219900049922,-0.11161311544366569,-0.10115073938086463,-0.09867690673668993,-0.11888046889660574,-0.09128398636683623,-0.10766185659800004,-0.12795228219960378,-0.11279906342530373,-0.13422892360781077,-0.08777401816495121,-0.08614423765348378,-0.10287103703764892,-0.08582871461990733,-0.09536940063398407
70-30dim,0.015891164751331538,-0.00847742212685155,-0.06401488837755445,-0.07250747762018923,-0.09150064646097834,-0.0825700170964977,-0.08953846379757595,-0.08421825194758308,-0.07131490381337062,-0.07370893410250019,-0.07184557416083291,-0.07095052324204237,-0.1104104128554227,-0.08414131536271338,-0.06737166775538668,-0.09536765821944335,-0.09312412809986902,-0.10651918832252585,-0.10809464478902805,-0.06950288405505205,-0.0944682285365685,-0.10988106419941021,-0.1211595251531909,-0.11389754105073248,-0.05661730567030951,-0.06967926050413578,-0.09406625077660427,-0.085254979881455
70-35dim,0.009909672589834972,0.0038444463991877966,-0.0340756601008689,-0.03538206239763917,-0.06874336963818894,-0.0879435071875978,-0.076335363814893,-0.07572589183410648,-0.07487735533289198,-0.0973218093500144,-0.08094057137456974,-0.09049143724407349,-0.09220777695147486,-0.0802403251579355,-0.08148198305455316,-0.08495133350021608,-0.08226984932569358,-0.09177437600257662,-0.07394980828785257,-0.08458712548766315,-0.09709287989232149,-0.09992387867790914,-0.07744064915520395,-0.09714764091752616,-0.07835632357773847,-0.08158382965550073,-0.09143046026607489,-0.08328210323021963
70-40dim,0.030774826436216086,-0.028153223020523796,-0.02874313840356254,-0.05956238148987143,-0.07420627848988637,-0.05944882864255249,-0.08945435726138563,-0.1022016214875509,-0.0991065576452263,-0.06532810726044062,-0.09878425827357214,-0.09706394521201694,-0.10339656058326348,-0.07609877086830481,-0.08791145217192796,-0.08687807154202809,-0.06430915930579882,-0.05448069537680239,-0.10459628876763394,-0.08929545681992568,-0.07236247566598396,-0.07530125700105746,-0.07523433165349044,-0.07577959416015675,-0.07392124655238824,-0.08473492976365145,-0.09950899905876544,-0.08829036042126585
70-45dim,0.02916379165193438,-0.012046126271739337,-0.03704963255006447,-0.06593541734100732,-0.060655519610356874,-0.055500809536210255,-0.08543862537062519,-0.08064531669404587,-0.07957641409738112,-0.09857450330166097,-0.0809178013509295,-0.06702730886274856,-0.08083991755114815,-0.0502321059065251,-0.09392124418269544,-0.07973785330591372,-0.09523836664814761,-0.11388891785826703,-0.09406092005658458,-0.07677154971245337,-0.08771007360010231,-0.07770368655089809,-0.09996854032440904,-0.09678925555253726,-0.11720734935098412,-0.0961063549976276,-0.08404174385164867,-0.10714139607487064
70-50dim,0.0336500341732024,-0.00466592671458101,-0.03414642254868816,-0.09993037851651004,-0.08805662805322069,-0.08114874033170259,-0.11485807218792601,-0.12068826559713358,-0.0669029061490609,-0.10428022220787661,-0.12793820080215831,-0.13228441869724533,-0.09309292953796577,-0.11281706734292431,-0.1123449798146801,-0.1158091400962365,-0.12141828348757984,-0.12031371771110845,-0.12161974338803992,-0.09893412800974531,-0.09523993765962929,-0.10006676608674192,-0.10394445796333125,-0.09187205118628723,-0.0940600347645175,-0.09237807202021552,-0.09310806747855035,-0.0897241601605544
70-5dim,0.10824591069053462,0.07199570612781228,-0.004962133853486762,-0.00832373605861458,-0.04515548542991695,-0.04419343283862873,-0.05054474904848261,-0.07121589626955978,-0.08040011035686356,-0.0674400781288584,-0.0910621691758863,-0.08553217330121204,-0.08850066967272312,-0.08900828445021869,-0.08693205539299576,-0.08059851793663624,-0.0894570983570438,-0.0822908374831936,-0.09130814281259772,-0.07600904141389235,-0.08906695504227427,-0.07581169108336319,-0.08332133064652797,-0.08497476785649688,-0.07930163505826697,-0.10120143398960348,-0.07788558529455247,-0.08213386389605484
80-10dim,0.029667106903561963,-0.02430039633335346,-0.029569450454848913,-0.0705881794280033,-0.03511160086475844,-0.04598166169613463,-0.08278082465712892,-0.08614366719456777,-0.10948510794248997,-0.09335806758476939,-0.10664726803643869,-0.10196796896604841,-0.11901439988743193,-0.09520855125051915,-0.11411410749519062,-0.12084091778965508,-0.12170374442588057,-0.12044109831458291,-0.1118885473146621,-0.10801772599840022,-0.1081898567629242,-0.1296429863466069,-0.11602341925035306,-0.08772034064805037,-0.11577387442745972,-0.10291146881935996,-0.11052018377936751,-0.10939137200725549
80-15dim,0.6507459105666902,0.5016868075122876,0.05313772700474184,0.03822901998486296,-0.006839235851623314,0.0017654690334517151,-0.019253815200934686,-0.03354806472836706,-0.03410968377309436,-0.06789584986061199,-0.040911222535412434,-0.05072691133790075,-0.08332490982086488,-0.0704193758570033,-0.05106559198621374,-0.06736855447276628,-0.07078186954133023,-0.1025686880666472,-0.06900832002456733,-0.08846039913475959,-0.09834109360260553,-0.06488558156975352,-0.1023082705977734,-0.07908886792807511,-0.08898998398038667,-0.10744175072604567,-0.09231938841565619,-0.1116418997081434
80-20dim,0.012452826102478904,-0.007333025611930493,-0.0477983546082638,-0.08812165888275073,-0.07140303230982518,-0.08436189012341495,-0.0864223013098293,-0.09233506644428548,-0.0976232306733287,-0.09959556971342255,-0.1001427779928836,-0.11859734576319622,-0.09137795348564963,-0.10705872089580655,-0.08627194855970806,-0.10344188026747539,-0.10795163333220963,-0.10260816888090707,-0.09578993418921508,-0.10975927889639601,-0.08992864478902036,-0.09725936280476005,-0.15762825499155916,-0.11153657609636605,-0.1291346588264153,-0.13651160182037997,-0.16554196263236318,-0.13631439545985846
80-25dim,0.037531260001713904,-0.011445336719796737,-0.0287201564772066,-0.03557551588837773,-0.027375201956763972,-0.0443031124213697,-0.035000162109068325,-0.04129931095607982,-0.11716589738277829,-0.08795417265027355,-0.12130059815860518,-0.09858735724533944,-0.12715989233432412,-0.09203488120744781,-0.1341260333592853,-0.10037892882877497,-0.11799401776979923,-0.11519692981015515,-0.1304790416676328,-0.08287669614889945,-0.10302964127138178,-0.1388550628933244,-0.11361930722666336,-0.12065038683604278,-0.10504338769641364,-0.16009962174710438,-0.08970739235423693,-0.12800226367834758
80-30dim,0.009346746398360478,-0.016989207677930135,-0.04464879851644905,-0.07644428649011369,-0.06896469347795979,-0.0680868293000622,-0.07515228856451611,-0.08002575219689807,-0.09222142816533721,-0.08561660970590043,-0.09067352189604563,-0.08496475819439556,-0.08097610326579949,-0.08937059647426593,-0.08405125688291232,-0.10174009045189539,-0.09114777639171875,-0.08086947179021155,-0.06758355309659995,-0.07319901421374632,-0.07510720573469343,-0.08386529727877542,-0.08703652073536115,-0.1359027453940444,-0.0820435839781019,-0.08750083198154877,-0.10121511394192162,-0.08747162726280129
80-35dim,0.02728826949719639,-0.01881690136610337,-0.05514571888240135,-0.06752515953525513,-0.06646270345673837,-0.06333826372663355,-0.06423793697606148,-0.10800993002468758,-0.058324795564350926,-0.1083599692173988,-0.09041707641483708,-0.0941440159674936,-0.09444464538400901,-0.10122742884720122,-0.09672192542935826,-0.1309277908052171,-0.08995546587235147,-0.07342999514824793,-0.09381644198959341,-0.07593713823797935,-0.11214737065845624,-0.09008129191007969,-0.08243937948251649,-0.08800606891129874,-0.09622353908315923,-0.11815633694426157,-0.12081515599436815,-0.08493985740600375
80-40dim,0.013716695298633104,-0.02045682127573418,-0.051995801778977946,-0.08600647322828338,-0.05903437468362893,-0.1104737250021861,-0.07839028933960342,-0.10951222064032914,-0.08906892016730796,-0.08284827252944363,-0.10663920381925299,-0.09333148215559242,-0.08592298662381619,-0.09544680171555786,-0.1050418744813747,-0.09673019243998213,-0.11735690247290234,-0.08687621176237825,-0.09392170922796636,-0.09772652671755128,-0.08639351978520862,-0.06472612465526618,-0.0816559785789098,-0.07695962733582021,-0.0979158281949535,-0.09649014711026847,-0.0961991097472342,-0.09580944566042758
80-45dim,0.022282852737245562,-0.00039027149517451243,-0.035532574763002416,-0.06325797958028384,-0.0777915161989057,-0.09737282668177938,-0.06266068889148052,-0.06544632096695209,-0.06834315081341175,-0.06215533542953219,-0.07116469782968085,-0.07247783170866408,-0.059004038188270505,-0.06673295098943,-0.06413330585101042,-0.09094067588576278,-0.06899855013697867,-0.07507959973670233,-0.05174041310846828,-0.055505313617225084,-0.0632285416750618,-0.09310701913920942,-0.07567762137261422,-0.06672240052548142,-0.06055573451876796,-0.14545649472266606,-0.09458376490300745,-0.05308866095774102
80-50dim,0.0209801109482718,-0.014634418867136293,-0.06158927786130801,-0.06883387867088013,-0.12317954810267638,-0.09448683681696651,-0.07936170817511831,-0.07366566868786104,-0.07968150313995906,-0.09358215995842735,-0.08780722304904187,-0.09650549336325709,-0.0518493993213721,-0.09522953857691457,-0.08263047750095201,-0.056169187003667534,-0.09583328540767198,-0.10761604987444297,-0.09406013971317408,-0.12118917975005283,-0.07372003302494642,-0.08523875469973156,-0.08981312932612093,-0.08601921305813512,-0.1046209101444677,-0.09908124290323275,-0.08090878001495713,-0.0964909134747727
80-5dim,0.12130570664097227,0.04017658990452042,-3.320204484227049e-05,-0.05423875759941935,-0.05486211992995251,-0.07393652909366938,-0.08867200056492709,-0.09050684397202376,-0.0850039583078877,-0.09577933978898619,-0.09373109900145153,-0.08427635603135777,-0.1130470309023949,-0.11904852584885708,-0.0907915263609832,-0.10454323245273787,-0.10995752399020586,-0.12203280361975444,-0.08258493236418898,-0.13512336048905565,-0.1269834931253794,-0.12927151150110744,-0.09961508131018766,-0.12870546601689534,-0.12399229443680147,-0.11283737630712086,-0.1205606797494522,-0.12067232329782653
90-10dim,0.022599013235495072,0.04632376715703604,-0.05667198969029341,-0.07306801427991948,-0.0595999787448031,-0.08188348258341772,-0.0870187856295405,-0.09391168243192487,-0.0926499586562898,-0.08722040594691148,-0.08799270791074026,-0.11436410489042598,-0.10192585639171345,-0.09630431519820339,-0.08863171416093034,-0.08875294702675171,-0.08931738557946085,-0.09754909411863924,-0.10690679476577855,-0.14081124141106466,-0.08475305250162114,-0.10686993799698587,-0.12750347850068444,-0.11831184182103385,-0.09712635102135024,-0.08025016294066094,-0.09817689715127582,-0.08464877389382344
90-15dim,0.012510482218802568,0.005379390919487257,-0.05534167169782172,-0.07646186191340441,-0.08075231886572203,-0.10540247663631024,-0.0609575848145238,-0.07866929821030966,-0.05383963845713939,-0.09552157860141629,-0.0891788479143173,-0.1085141473381138,-0.07580735173871589,-0.07406757247048898,-0.11236938386998206,-0.07192105063682402,-0.09964025368397839,-0.09128113452597529,-0.08838924266906291,-0.09206028093216871,-0.08478639483801448,-0.09118658562384306,-0.1025757473294515,-0.13557003555992395,-0.12635076038090443,-0.10166195585135009,-0.12754337007018166,-0.10996584250577143
90-20dim,0.6151030383223094,0.5855553382002008,0.028036526334995884,-0.007101042283664482,-0.008972969164924117,-0.000297434144296232,0.0041165094846717,-0.004358025615824982,-0.01806051338779673,-0.013875382272009447,-0.012650710990462444,-0.018721707114120408,-0.059028362728746564,-0.09146207668304747,-0.06394822539699878,-0.08478921770593044,-0.09171342736087623,-0.06962805213582991,-0.09524268594345113,-0.07953919001059484,-0.08958958834596344,-0.05829235964797859,-0.07214243166777232,-0.07257844803585965,-0.06473615144744624,-0.055184512152146724,-0.06780637322154759,-0.08272334427855871
90-25dim,0.035769434709496055,-0.02541100096287299,-0.04499734963347583,-0.057223472495393536,-0.07875616109240632,-0.06360110597990207,-0.06837183183585628,-0.057357886557631535,-0.08085128255017644,-0.056223696868376034,-0.07707918956566981,-0.09257956245482163,-0.10236564293911798,-0.07925097370337189,-0.08945661591813578,-0.05286221782167673,-0.05699204895477076,-0.10129767665268212,-0.07812489349845624,-0.09541204633612847,-0.11875860235714167,-0.0713224942601625,-0.06591232455846813,-0.08319280656735893,-0.09671614450098322,-0.059680594545821766,-0.15457588311435047,-0.07024770384127095
90-30dim,0.018776860779955957,-0.0002986595055393322,-0.07490022692473276,-0.07532784762485363,-0.08015937829970843,-0.09380284379322527,-0.08724613876643926,-0.07749915952861684,-0.09765287917653152,-0.09262162934982854,-0.08740764679929998,-0.13443000748069317,-0.09540953435479667,-0.10563345519870504,-0.09507630957719436,-0.10331112596183761,-0.10438382408456955,-0.09863529825473882,-0.0668658342865108,-0.08726393247178586,-0.07099877157681304,-0.11492929034912681,-0.09017548614453602,-0.09089314925422047,-0.08300694674114512,-0.10707845187924198,-0.11936435546902116,-0.08368893669594196
90-35dim,0.01907275026685988,-0.008689943906361398,-0.03938229259469499,-0.04703495431058952,-0.08730491069087032,-0.10205568278608293,-0.09447309006512422,-0.10158696324503441,-0.10260295434913105,-0.08771251770283144,-0.08607469539268384,-0.08410699340706536,-0.08934115916654628,-0.09578162790645064,-0.1021258852917802,-0.1297045192439772,-0.08693028865434269,-0.09429655139560772,-0.10124025259330759,-0.12064899988581167,-0.09058456643920866,-0.07037578924935631,-0.11747264846713922,-0.0957950641331623,-0.0867582919070066,-0.16167211906095616,-0.11081630510164873,-0.08456460651903049
90-40dim,0.01406593425536949,-0.009418715510829737,-0.05493459042003159,-0.05213377756308887,-0.06890816913877418,-0.08630245876991853,-0.07678825332179505,-0.05910029815197404,-0.08422362484096783,-0.08105305445729817,-0.07908341401981761,-0.0707278016074556,-0.07726483787542249,-0.08869868231887727,-0.08624621103724102,-0.07598934698619006,-0.0816433917276916,-0.08589906147105356,-0.0845086984124761,-0.0812039308384763,-0.08052981595498789,-0.07983516747289969,-0.07367651769910642,-0.09320223104235362,-0.08379971633658356,-0.07682147510996226,-0.060351515309283135,-0.06279046161884402
90-45dim,0.0390009756728186,-0.015618848890372678,-0.06092153204480347,-0.06280985030274071,-0.07681386172738545,-0.07844492131165642,-0.0846527858460404,-0.12207023450669517,-0.06487311790124295,-0.0851655768213015,-0.07832209083076569,-0.07094309895552343,-0.075080072270693,-0.06486392923667443,-0.062024830954995565,-0.06809688167044727,-0.13102545978188881,-0.07055851329257073,-0.14461437951405684,-0.06740143139175357,-0.11546648445802188,-0.0839584636455367,-0.08834970116422595,-0.10066219761967247,-0.09274476266368997,-0.06785703560994705,-0.11736937677094532,-0.09022821760515284
90-50dim,0.05001780293191548,-0.024112365776798362,-0.022296144602039516,-0.07234617208057392,-0.07912130556592412,-0.07981787235357009,-0.07743577947487691,-0.07942105217485604,-0.05691481876564024,-0.1192857612763134,-0.06989099792817446,-0.07090843069004035,-0.0703565904377892,-0.07489014855774585,-0.0806228348341811,-0.11347303535093362,-0.07932157107628256,-0.10405791068708273,-0.06030899212087243,-0.09342757600623752,-0.06356758456507068,-0.06147979446855423,-0.1239208904287036,-0.09747985767910859,-0.0916732203702932,-0.1239006470244641,-0.10424986122046,-0.08629789034829388
90-5dim,0.009894084412573457,-0.014913385961105457,-0.06911923838086671,-0.09796660349411739,-0.0801304305999282,-0.07929554734067541,-0.09560912468006016,-0.08694633191703723,-0.12898322488637876,-0.07266529765574362,-0.07874508020730436,-0.08218396902296947,-0.09642898695457618,-0.10072375611829429,-0.08480869231904674,-0.08634036653690555,-0.08564568085441392,-0.08738056583251072,-0.09691102410715904,-0.12069062675233674,-0.12004976041938308,-0.10535752992544958,-0.1095732635599389,-0.1175537067715401,-0.10771619025929026,-0.0882858029769951,-0.12425487270483575,-0.10506850726441833
