0,A_avg,A_avg_minmaxnorm,A_std,A_std_minmaxnorm,B_avg,B_avg_minmaxnorm,B_std,B_std_minmaxnorm,C_avg,C_avg_minmaxnorm,C_std,C_std_minmaxnorm,D_avg,D_avg_minmaxnorm,D_std,D_std_minmaxnorm
Action,,,,,,,,,,,,,,,,
,3.3640338104000933,0.01934909805174967,2.674866781166759,0.034606451055292815,13.262796950556504,0.3618549919122446,14.494731199760606,0.424259472937848,0.18675777789485096,0.3039631411963861,0.2119923206404689,0.3200926556706956,7.270932370296768,0.029610949472209214,7.083155636622394,0.013163414615034341
,4.265333806412189,0.2814864596977783,4.379209327327488,0.444142601255882,18.67838189694768,0.8963329977364759,19.051982625335,0.8490226465198185,0.3902580101818214,0.8817988700658907,0.3437300103811567,0.8495466395845355,8.812611902024258,0.9082168402062534,8.220301920818361,0.9557027175023364
,3.6687642769587416,0.10797801280853551,3.523941317953217,0.23863041197334767,15.319802816269604,0.5648661908793504,16.344016712366134,0.5966239772935586,0.28157377249341325,0.5731916758846737,0.28141215839244527,0.5990910936483461,8.186871807473528,0.5516064540485617,7.9040072688414496,0.6935375546516389
,0.19715059317246225,0.05733999397519723,0.3564943944420514,0.08566197106137353,1.2129365994719885,0.11970783235687538,1.1860568213902454,0.11054761136835176,0.051910423975831295,0.14739883751926328,0.02887377466245798,0.11604374614250805,0.3359447617151968,0.19145551363290111,0.2570487014676283,0.21305834372988378
Adventure,,,,,,,,,,,,,,,,
,3.2975063154738704,0.0,2.5323844023695927,0.0003693870240868424,12.084084589823801,0.2455248376923199,13.319763090807884,0.3147453960941589,0.15537466216402748,0.21485127459692235,0.2214513139632968,0.3581083648306448,7.530221790743991,0.17738044859416746,7.521147966583973,0.3761993679390736
,4.285309215172076,0.2872961800720005,4.551788171045493,0.4856115391883129,19.72878518909076,1.0,20.671807040843632,1.0,0.4318856842704996,1.0,0.38116551699183465,0.9999999999999998,8.952441080883965,0.9879057364485108,8.220301920818361,0.9557027175023364
,3.717113323737605,0.1220400250317569,3.563341784638402,0.24809794271046726,15.781001509173972,0.6103830759642263,16.715000330462896,0.6312018761747555,0.28058864159761165,0.5703944121036446,0.2894478138716637,0.6313864057583868,8.259354895962838,0.5929146943246354,7.9092257251098825,0.6978629437433987
,0.23396913556649124,0.0680484324590843,0.4320720922276291,0.10382252186253277,1.784834768175078,0.1761499333983606,1.6971173478472161,0.15818151848441017,0.05978278756487507,0.1697522908852824,0.033288286233356744,0.13378567514435105,0.3299312966069383,0.18802842923623714,0.1879572239553141,0.15579092444094397
Animation,,,,,,,,,,,,,,,,
,3.306243372518222,0.0025411173774446683,2.5797151554271647,0.011742484783664131,13.873383102383693,0.4221153095035984,14.616469223372786,0.435606187092112,0.1699839256774364,0.2563340500004067,0.2160033480197401,0.3362129810667368,7.937156640279543,0.4092933387823648,7.521147966583973,0.3761993679390736
,4.029806041084528,0.21298470970270852,4.126319174201904,0.3833756738750044,19.72878518909076,1.0,20.671807040843632,1.0,0.4318856842704996,1.0,0.38116551699183465,0.9999999999999998,8.952441080883965,0.9879057364485108,8.21468398596255,0.9510462151013224
,3.7027686940826787,0.11786798088644546,3.4974404482161696,0.23226252296328576,17.465388677705427,0.7766195774288615,18.271468218584335,0.7762740212020754,0.2845415688889006,0.5816186873629923,0.294382016326167,0.6512169732453119,8.472557105599755,0.7144190105262094,7.91459142475713,0.702310377530334
,0.20284188884882204,0.058995271063347066,0.3689401309181125,0.08865255474086847,1.5348486796390637,0.15147816342205087,1.522749806426334,0.14192941752548963,0.07193746509099833,0.20426530774305682,0.04082323072947736,0.1640686290195363,0.3064023549241401,0.1746192437733672,0.19020290591175068,0.15765228874837156
Biography,,,,,,,,,,,,,,,,
,3.381463717505205,0.02441847548710474,2.7640253637706507,0.05603035011783231,13.320562896660668,0.3675560616921355,13.750797282415144,0.3549203686932103,0.12164468176321926,0.11907552244853985,0.19049772055569505,0.2337058238542317,7.770796923350825,0.3144846419900817,7.4466431055409235,0.3144449914219978
,3.9795232380600445,0.1983602767954348,4.1159443763683985,0.3808827156528358,17.127229325640187,0.743245761316332,18.433523384740912,0.7913785349196494,0.3853820098261577,0.8679535432678867,0.3367853651441149,0.8216360993673992,8.812611902024258,0.9082168402062534,8.220301920818361,0.9557027175023364
,3.6300873539051617,0.09672907614958569,3.519010896093485,0.2374456818310132,15.061314792835997,0.5393553430832496,16.093265932281845,0.573252500238541,0.25221767775992726,0.4898355037248048,0.2724449891256333,0.5630520261492216,8.228073168200902,0.5750871823687783,7.8434157394320625,0.6433154339938919
,0.16207739008984964,0.047139176310455944,0.3276736687572295,0.07873664430148161,1.0324076151514647,0.10189096262105758,1.1717027995983318,0.10920973042200272,0.06293370988688865,0.17869928556971298,0.0471916383259304,0.18966326924562674,0.26660703181357526,0.15193981877676713,0.17770924926145423,0.1472967499814225
Comedy,,,,,,,,,,,,,,,,
,3.306243372518222,0.0025411173774446683,2.5308471460838105,0.0,14.115693214482071,0.4460295176246784,14.648256081756768,0.4385689129951884,0.1166948728602518,0.1050206174340944,0.16479990813088302,0.13042627497972992,7.5632324329714224,0.19619327196053596,7.313138318471927,0.20378771655335548
,4.177459468932607,0.25592876849039803,4.525642131758265,0.4793289123203719,19.72878518909076,1.0,20.671807040843632,1.0,0.4318856842704996,1.0,0.38116551699183465,0.9999999999999998,8.973662744391218,1.0,8.273745305129117,1.0
,3.6013741794412137,0.08837803228875674,3.3754938158696985,0.20295998958840708,16.18101622978328,0.6498615574741637,16.99012478200915,0.6568451256371336,0.23664144817300198,0.4456070432692534,0.2632413756244578,0.526062688897351,8.342325816679633,0.640199968729052,7.805840718896585,0.6121708625753365
,0.18315231604607565,0.0532686842561947,0.38890022468056884,0.093448761920894,1.2979347583777157,0.1280965192522656,1.3526877435621512,0.12607861299828885,0.07276858769275171,0.20662526738028636,0.04622746039638886,0.18578823661827149,0.29436735561241256,0.167760476388413,0.20601493854205852,0.17075830898493183
Crime,,,,,,,,,,,,,,,,
,3.429676852984024,0.038440958774600964,2.9242660937207923,0.09453456501110093,13.320562896660668,0.3675560616921355,13.750797282415144,0.3549203686932103,0.14791874222978965,0.19368030647970885,0.19247396780561826,0.2416483646846517,7.270932370296768,0.029610949472209214,7.083155636622394,0.013163414615034341
,3.8781214537524646,0.16886821386167206,3.917111442079069,0.3331051872297087,16.648189050022385,0.6959680445495938,17.71492017042984,0.7244004041665266,0.3620539886592287,0.8017139917814446,0.3150189103020815,0.7341566828505335,8.689653877419515,0.8381428446011512,8.188526954340933,0.92936560048482
,3.6204038438431416,0.09391268894181619,3.457356019836522,0.22263064319910858,14.958018034999444,0.5291607204001764,15.99229343371071,0.5638412575985386,0.22415230968851263,0.4101443297478247,0.2518135675537211,0.4801343101443607,8.047624287363986,0.4722490461563646,7.723308463385404,0.5437628699921969
,0.1416994260184251,0.04121237528855835,0.2859226772683533,0.06870430640090595,1.0602314740828074,0.10463697081466343,1.1493230134091006,0.10712380008415097,0.05084903517535004,0.14438504060980742,0.03349477511307998,0.13461555427930907,0.32968713943999733,0.18788928363514132,0.2699502757600476,0.22375199063242251
Documentary,,,,,,,,,,,,,,,,
,3.674362831246994,0.1096063166548108,3.2911001692447552,0.1826810560970004,15.652009239394063,0.5976524971253422,16.556538306629832,0.6164322648783871,0.18749989547658708,0.3060703724704253,0.23665064533322386,0.41919450170214206,8.25546806585965,0.5906995829771341,7.918009819867809,0.7051437612289755
,4.184839026107291,0.2580750656793992,4.07524760447934,0.3711036959818305,16.34369835878131,0.6659170751607709,17.367980700628188,0.6920635641566031,0.21866246245299653,0.3945559943289083,0.2819093253378551,0.6010892083901156,8.32344026970886,0.6294370621218244,8.273745305129117,1.0
,3.929600928677142,0.183840691167105,3.683173886862048,0.27689237603941547,15.997853799087686,0.6317847861430566,16.96225950362901,0.6542479145174951,0.2030811789647918,0.35031318339966677,0.2592799853355395,0.5101418550461289,8.289454167784255,0.6100683225494792,8.095877562498462,0.8525718806144877
,0.3609611790200214,0.10498325922957007,0.5544759689044143,0.13323492639163423,0.4890980667916738,0.048270346043689905,0.5737764193384833,0.053479404589575764,0.022035262428199094,0.06256878325364194,0.032002719538826774,0.12861898056100415,0.04806360627396987,0.02739153418928296,0.25154297393695785,0.20849484591015124
Drama,,,,,,,,,,,,,,,,
,3.381463717505205,0.02441847548710474,2.7640253637706507,0.05603035011783231,9.59631034938305,0.0,9.94288393966302,0.0,0.07970906707670923,0.0,0.13540971197936788,0.012307030054009238,7.270932370296768,0.029610949472209214,7.083155636622394,0.013163414615034341
,6.735780014242327,1.0,6.692488420794112,1.0,17.806202288807413,0.8102553491917867,18.498083439916254,0.7973959193827962,0.3950260915789848,0.8953377626680072,0.3629997148443964,0.9269916123708885,8.862126263318867,0.9364351622466528,8.188526954340933,0.92936560048482
,3.7178417672819193,0.12225188819569753,3.5793662326867985,0.2519484543213007,14.875380066090248,0.5210049667253339,15.840238479047493,0.5496688235872927,0.23282694049058122,0.4347758083257885,0.26338217611608356,0.5266285662964089,8.119466746449431,0.5131921906025816,7.746912738923584,0.5633275976970832
,0.3993863987945412,0.1161589895934102,0.5256586530036994,0.12631041896812484,1.2659571895305195,0.12494057074481107,1.3620815156389432,0.1269541689127271,0.06654496812870704,0.18895339690337734,0.04795209779466119,0.1927195570560252,0.3110168144880177,0.1772490324369255,0.21963068002265207,0.1820439031620138
Family,,,,,,,,,,,,,,,,
,3.2975063154738704,0.0,2.5323844023695927,0.0003693870240868424,15.12659236326036,0.5457977543852298,16.153175852826937,0.5788364642561876,0.18616486008080904,0.3022795603307216,0.2336261911915652,0.4070392157120969,7.7866648161575505,0.32352778215417555,7.644805709029093,0.4786947847387255
,3.647702282889538,0.10185226601974796,3.707754675758844,0.2827988891851232,16.726957485386265,0.7037419040074234,17.778505710769018,0.7303269580004508,0.31197882196735005,0.6595263386348871,0.3175432254390574,0.7443019093878795,8.383690144135175,0.6637735720757645,7.988422261048457,0.7635060793821999
,3.5431183605079153,0.07143469850059342,3.2296587022317618,0.16791729753223325,15.677218578795825,0.6001404716627149,16.865092022494224,0.6451913223303355,0.2427865059829428,0.4630558388733054,0.2631844771328297,0.525834013769296,8.159043802307394,0.5357472247060379,7.83210030736763,0.633936482843891
,0.12397078837648329,0.03605611397978235,0.4035851820757905,0.0969774075743433,0.7429660636227788,0.07332523153289282,0.6068725116607405,0.056564158950301445,0.050499434821452006,0.1433923558691687,0.03094843558071644,0.12438181166198427,0.22021036140928343,0.12549827428666205,0.12644556040347127,0.1048061379720812
Fantasy,,,,,,,,,,,,,,,,
,3.4622332722485245,0.047909785900307145,2.976871524916698,0.10717511418951796,9.59631034938305,0.0,9.94288393966302,0.0,0.13990421202430905,0.17092317322838202,0.20834405980183293,0.30543028957656704,7.593210955971114,0.2132780852184002,7.486147367246318,0.3471886408595077
,6.735780014242327,1.0,6.692488420794112,1.0,18.164012071442173,0.8455685168329788,19.13203908052237,0.8564843884329991,0.3153503533554505,0.6690997493143508,0.3134888759928826,0.7280074725362735,8.973662744391218,1.0,8.124500196185844,0.8762961433390304
,3.891621062515042,0.1727944890640834,3.767003305312462,0.2970357312487734,15.067573465240965,0.5399730275585607,16.141457228440085,0.5777442181587613,0.24554705260589652,0.4708943678618291,0.26441171410496883,0.5307662811058825,8.113120980358548,0.5095757272884291,7.831770362420068,0.6336630034462188
,0.8496349012767301,0.24711089800124342,0.9267525984253538,0.22268920775490586,2.060208027458274,0.20332722854485807,2.2513573428463007,0.20984001111896874,0.04954841156749303,0.14069194020404904,0.02708976056878522,0.10887379067180916,0.4096219282445205,0.23344426109504185,0.17624512092542546,0.14608318711764895
History,,,,,,,,,,,,,,,,
,3.5166882299736537,0.06374766342141147,3.2307117834741192,0.1681703422261035,12.750096204701945,0.3112552367719347,13.643506120449755,0.3449201887167517,0.1658455303915873,0.24458314126937114,0.20431250426770628,0.28922746149361794,7.770796923350825,0.3144846419900817,7.449484846000893,0.3168004069998789
,4.913990891278794,0.4701442402284398,5.201308617370093,0.6416846852020368,15.715622806329945,0.6039306836436632,17.285695754834318,0.6843941135493175,0.3711785783851841,0.8276231216909253,0.3326790707319848,0.8051328956152697,8.426050162187716,0.6879146212540332,7.969202999870424,0.7475759310059421
,3.859151400167107,0.16335089463483082,3.765964460553678,0.29678610743686606,14.564048571183148,0.490278860829957,15.690738459324999,0.5357345248405673,0.24754217713381096,0.47655949277503873,0.26668162528701517,0.5398890577450561,8.11334159140354,0.5097014539129978,7.770252502425196,0.5826730809705172
,0.4742476275213375,0.1379319010267294,0.6384973407908806,0.1534244060560764,1.0737584520975714,0.10597198306278217,1.1233639980621166,0.10470426411561308,0.0723609342372065,0.20546774176489074,0.046125143544709396,0.18537702502916706,0.27278627924717347,0.15546138281373623,0.16437562478738008,0.1362449923567292
Horror,,,,,,,,,,,,,,,,
,3.3508860611207845,0.01552515893834572,2.855890560015732,0.07810462086368762,9.59631034938305,0.0,9.94288393966302,0.0,0.09246866145816199,0.03623066881363002,0.13234750118080255,0.0,7.218974381854213,0.0,7.067274359342005,0.0
,6.735780014242327,1.0,6.692488420794112,1.0,16.509877957857228,0.6823177671639412,18.206625652495013,0.7702303050268531,0.2991708257343413,0.623158233520285,0.3328874536066911,0.8059703867190671,8.530966348658383,0.7477065414095732,8.273745305129117,1.0
,3.8031324745393205,0.1470581470132987,3.751744619260197,0.29336922444411645,14.486170535799662,0.4825928772360682,15.482849754184958,0.5163580503165617,0.2116249870846995,0.3745731930163937,0.24597076589568806,0.45665208101803223,7.869894404815003,0.3709604718752794,7.740578311495933,0.558077220595361
,0.6380176892705417,0.18556338010527523,0.709033831844891,0.17037360623886255,1.5872801680216042,0.156652761850568,1.7651034704037756,0.16451823298179322,0.06247859026449181,0.1774069805154385,0.04449175218888644,0.1788124225806713,0.37750091739371644,0.2151384402230315,0.28290020908087044,0.23448572057929185
Music,,,,,,,,,,,,,,,,
,3.4622332722485245,0.047909785900307145,2.769076451791541,0.05724407510936036,15.320036690387445,0.5648892725175033,16.569428139063337,0.6176336745922926,0.18015123324410048,0.2852039609208963,0.2454948413855609,0.45473933965734,8.024886921519737,0.4592909811633454,7.608177084253527,0.4483346464333069
,3.7241862679460813,0.12409714579297193,4.028763088283228,0.3599339403187004,16.41611645363678,0.6730642031824139,17.652316338883704,0.7185653514817659,0.31197948408664816,0.6595282187122852,0.3352172109335366,0.8153336851090636,8.528863003036397,0.746507841021006,8.124500196185844,0.8762961433390304
,3.588557064574504,0.08465025608778139,3.3870263406008925,0.20573113778930466,15.793670185993665,0.6116333802600776,16.99017457811343,0.6568497669327991,0.23366930887889134,0.4371677001981741,0.26858032064605747,0.5475199174030815,8.278565447708377,0.6038628217275926,7.884729810377682,0.6775591686564499
,0.11453050761923904,0.03331046846569024,0.522749577007161,0.1256113976434815,0.4531510542309181,0.04472264292777554,0.4471550285912506,0.041677531321111426,0.05376385659589787,0.15266163047478395,0.03749423449540476,0.1506893878772838,0.19845284994272938,0.11309863003581866,0.19908995185933548,0.16501843874031097
Mystery,,,,,,,,,,,,,,,,
,3.370374908696247,0.02119336609196565,3.077959334619284,0.13146548499030794,12.496050115753384,0.2861827749136542,13.683146735000756,0.34861493181232306,0.09246866145816199,0.03623066881363002,0.13234750118080255,0.0,7.218974381854213,0.0,7.067274359342005,0.0
,4.341204640153626,0.30355300831739906,4.468310114223192,0.4655526125985596,16.015608320714318,0.6335370255423644,17.343509559448613,0.6897827069868017,0.3620539886592287,0.8017139917814446,0.3338793854912322,0.8099569625355645,8.482154008999059,0.7198883027402578,8.160841299647045,0.9064179656573392
,3.7361497347821477,0.127576643902838,3.6912011662856403,0.2788212495039242,14.506535675201304,0.48460276521741646,15.461072973259881,0.5143283236869917,0.21417948330921788,0.38182664511912867,0.24503065613002667,0.4528737783794672,7.869068713041308,0.370489908673675,7.654760426521534,0.4869458889424384
,0.24610924156667457,0.07157930494446313,0.37221233319703106,0.08943883161167981,1.1154785183596083,0.11008944369525676,1.0460437905807842,0.09749755690444621,0.07536022353562159,0.21398417684883803,0.05423175403458865,0.2179575054395402,0.41309113049263535,0.23542136558959692,0.28059981218857244,0.23257900504641413
Romance,,,,,,,,,,,,,,,,
,3.338487253354699,0.011919044692546564,2.5308471460838105,0.0,13.511486345218929,0.3863987878354129,14.1856024829854,0.3954468219513581,0.12025107339826585,0.11511839327835832,0.16479990813088302,0.13042627497972992,7.815787074590403,0.3401246087215695,7.548795558172027,0.3991154536389381
,4.0652005675530205,0.22327898222707745,4.056244867003464,0.3665375317640368,18.164012071442173,0.8455685168329788,19.13203908052237,0.8564843884329991,0.34523787313432835,0.753964894584435,0.3452114155001141,0.8555004091061221,8.973662744391218,1.0,7.876289444865407,0.6705632558731809
,3.5934259257907923,0.08606633335296039,3.3361374456915525,0.19350305479267904,15.798124404527771,0.6120729785422908,16.629404189322702,0.6232238022960471,0.23626853660875116,0.4445481667111726,0.26789302312428764,0.544757667573504,8.293403387444437,0.612318989815814,7.738647551512086,0.5564768836866362
,0.21194416640338778,0.06164261049936289,0.42531351698159314,0.10219850508648175,1.1992708530828844,0.11835912470101724,1.3622484515856208,0.12696972834447093,0.060114462595240385,0.17069407694992283,0.04450649316008607,0.1788716665672918,0.2776259213899563,0.15821950342712274,0.11132413465862646,0.09227253672984036
Sci-Fi,,,,,,,,,,,,,,,,
,3.4415086074644017,0.04188214918495603,2.9491151503477195,0.10050554015927893,13.19978896657794,0.3556365719333815,14.211541968541743,0.3978645376262413,0.15667761566265134,0.21855099069109696,0.2007756503116478,0.2750128398371837,7.509169172329477,0.16538252413989252,7.246596805476228,0.14863387034756226
,4.154327266823811,0.24920091488261764,4.276482558134478,0.4194584051870698,15.763483149959464,0.6086541440407186,17.5051932019179,0.7048525924678055,0.3950260915789848,0.8953377626680072,0.3629997148443964,0.9269916123708885,8.337721386983484,0.6375758961048437,8.220001349600963,0.9554535849240108
,3.773239696486667,0.13836402296396522,3.6548443563509467,0.27008507847553004,14.657796401115064,0.49953107526078205,15.876571255826406,0.5530552563575036,0.25957474773593703,0.5107257889306548,0.27589964307940956,0.5769362858661707,7.930069986147581,0.40525464206375417,7.82101448868978,0.6247478499003802
,0.20717193975753503,0.060254638783335174,0.3007017918416521,0.07225557706498487,0.8322096108726605,0.08213290672199361,0.9648235471784653,0.08992734294761569,0.07274494102703027,0.20655812304256788,0.04371260844167692,0.1756810426254464,0.2413869305780178,0.13756683849490525,0.26441148560353794,0.21916108840153944
Sport,,,,,,,,,,,,,,,,
,3.3886508081677547,0.026508795017258446,2.81798776429124,0.06899696520032661,14.734250758705466,0.5070765524319455,15.487608442482006,0.5168015886150628,0.1292354423930392,0.14062936861329814,0.22288077474426352,0.36385336997549866,8.184617036198999,0.5503214559128997,7.5355080421834435,0.38810191366519664
,3.6269519005170854,0.09581714950767796,3.500857226984287,0.2330835400915232,17.806202288807413,0.8102553491917867,18.097852044576094,0.7600919521937575,0.34325343849115697,0.7483301234318703,0.3478052294281436,0.8659249513948903,8.862126263318867,0.9364351622466528,8.095621256825416,0.8523594381400609
,3.4783884748889426,0.052608423663264986,3.2095325831706205,0.16308119616437972,16.361504628555874,0.6676744217178808,16.955311118744326,0.653600283360187,0.2474939504954621,0.4764225539892298,0.2939984182685047,0.6496752920434421,8.48302526223849,0.7203848315017356,7.749489458461612,0.5654633470468904
,0.1031799478410907,0.030009230468780897,0.3080730506085439,0.07402681544914978,1.2830039000445157,0.12662295444510835,1.0991002152860951,0.10244273399304636,0.09339734238891559,0.26520029391253513,0.05374204202033893,0.21598935207792175,0.32825174654884354,0.18707125068877897,0.2430210442322786,0.20143132752668966
Thriller,,,,,,,,,,,,,,,,
,3.3508860611207845,0.01552515893834572,2.855890560015732,0.07810462086368762,12.084084589823801,0.2455248376923199,13.209909098053933,0.3045063449127909,0.09246866145816199,0.03623066881363002,0.13234750118080255,0.0,7.218974381854213,0.0,7.067274359342005,0.0
,4.913990891278794,0.4701442402284398,5.201308617370093,0.6416846852020368,16.264051684235667,0.6580565400194925,17.5051932019179,0.7048525924678055,0.3950260915789848,0.8953377626680072,0.3629997148443964,0.9269916123708885,8.484917031140768,0.7214629539436848,8.160841299647045,0.9064179656573392
,3.7626534283744384,0.13528507432877648,3.673713437197349,0.2746191263669392,14.42263380546038,0.4763222739190689,15.60978619560667,0.5281892881979988,0.2304819159072379,0.42811714767412745,0.2552383420932562,0.49389848444810563,7.880721651667643,0.3771309389985629,7.688537608627649,0.514942569860501
,0.3325024009879887,0.0967062049502012,0.5045165969584461,0.12123019829323621,1.350923711636533,0.133326135323076,1.495430343212138,0.13938307965387325,0.07917955018642042,0.22482909517769237,0.05329261801149228,0.21418311627388753,0.3873171596479181,0.22073273403826418,0.3242490806523642,0.2687583002181804
War,,,,,,,,,,,,,,,,
,3.4391473312787224,0.04119538705007286,2.814967652954252,0.06827126321458821,13.511486345218929,0.3863987878354129,14.1856024829854,0.3954468219513581,0.1623687782268217,0.2347109578391677,0.2292770777708811,0.3895601219796435,8.014520224010793,0.4533829819252615,7.450640213876484,0.31775804951885256
,3.9795232380600445,0.1983602767954348,4.1159443763683985,0.3808827156528358,15.048232890731812,0.5380642565213646,15.827834778581293,0.5485127242892338,0.25630518498921984,0.5014419166146286,0.28239517613606285,0.60304184351834,8.52082440417704,0.7419266293192691,8.001715257910906,0.7745241622534591
,3.7211377609821836,0.12321050696460045,3.553698837915692,0.24578084085420948,14.444550345430208,0.47848527361228693,15.22236812312528,0.49207959957148967,0.2146813566114622,0.38325170651657,0.2528313938656813,0.4842249557057063,8.174388305219118,0.5444920840436451,7.790822479632798,0.5997227888639649
,0.25592410400566484,0.07443389515422624,0.6157535438251518,0.14795930335634608,0.693809171535584,0.06847381143416666,0.7359469214387753,0.0685946683090487,0.04091053744825117,0.1161648316524647,0.023465581359701053,0.09430820868502654,0.23313451429941,0.13286377186791964,0.23727093355110299,0.19666526937895365
Western,,,,,,,,,,,,,,,,
,3.8781214537524646,0.16886821386167206,3.612841809790994,0.2599922944541881,14.062965566968069,0.4408256904898339,16.061128414397594,0.5702570907662972,0.14791874222978965,0.19368030647970885,0.19247396780561826,0.2416483646846517,7.614776394048238,0.22556826650503226,7.32583689532489,0.21431310624243505
,3.8781214537524646,0.16886821386167206,3.612841809790994,0.2599922944541881,14.062965566968069,0.4408256904898339,16.061128414397594,0.5702570907662972,0.14791874222978965,0.19368030647970885,0.19247396780561826,0.2416483646846517,7.614776394048238,0.22556826650503226,7.32583689532489,0.21431310624243505
,3.8781214537524646,0.16886821386167206,3.612841809790994,0.2599922944541881,14.062965566968069,0.4408256904898339,16.061128414397594,0.5702570907662972,0.14791874222978965,0.19368030647970885,0.19247396780561826,0.2416483646846517,7.614776394048238,0.22556826650503226,7.32583689532489,0.21431310624243505
,,,,,,,,,,,,,,,,
